date,solar output,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
5/22/2022 18:00,1.9042,0,0,0,0,0.0483,0.1705,90,0,0,0,0,0,21.85,83.02,0.23,88.15,1.34,92.1
5/23/2022 6:00,0,86.97,95.43,98.35,68.25,0.4,0.2,80.47,38.78,42.23,4.54,0.02,0.08,18.81,94.96,0.43,88.25,2.9,339
5/23/2022 7:00,0,279.1,310.75,292.77,138.84,0.53,0.13,66.74,128.73,142.22,15.55,0.22,1.08,19.88,89.87,0.52,88.31,3.16,343.8
5/23/2022 8:00,0.6898,502.25,534.22,532.22,187.08,0.63,0.14,53.08,231.5,245.62,29.26,0.66,3.28,21.29,82.95,0.65,88.33,3.12,352.4
5/23/2022 9:00,2.8542,678.67,722.88,486.1,253.73,0.67,0.14,40.01,313.15,332.52,41.22,1.21,6.3,23.31,74,0.77,88.29,2.57,357.3
5/23/2022 10:00,7.6518,636.17,856.9,495.38,197.88,0.54,0.16,28.47,289.89,393.47,40.33,1.38,7.05,24.95,67.72,1.02,88.22,1.49,2.7
5/23/2022 11:00,7.8747,762.33,929.53,377.63,328.27,0.62,0.17,21.17,352.43,427.78,48.62,1.77,9.2,25.83,64.31,1.08,88.15,0.58,59
5/23/2022 12:00,8.56228,691.75,918.3,283.15,306.27,0.56,0.17,22.68,321.34,422.7,44.65,1.62,8.32,26.25,62.31,1.15,88.08,1.48,127.3
5/23/2022 13:00,10.06087,548.28,832.28,369.77,230.71,0.49,0.16,31.77,252.08,383.68,35.55,1.2,6.05,26.21,62.2,1.09,88.01,2.64,140.5
5/23/2022 14:00,10.6857,493.4,679.4,286.72,235.67,0.52,0.15,43.95,229.8,313.8,31.29,0.89,4.65,25.5,64.98,0.9,87.98,3.72,143.7
5/23/2022 15:00,9.8639,306.45,473.9,221.47,172.37,0.43,0.14,57.26,142.84,218.78,19.12,0.41,2.03,24.7,68.74,0.84,87.99,4.4,143.1
5/23/2022 16:00,7.7583,154.05,241.2,196.96,88.86,0.36,0.12,71.03,71.4,110.16,9.16,0.1,0.5,23.61,73.78,0.8,88.01,4.45,142.3
5/23/2022 17:00,5.6294,19.55,40.47,25.43,21.27,0.16,0.19,84.84,8.67,17.65,1.14,0,0.03,21.9,83.14,0.71,88.05,3.26,143.9
5/23/2022 18:00,3.7169,0,0,0,0,0.0437,0.1692,90,0,0,0,0,0,20.36,90.2,0.74,88.08,2.53,146.4
5/24/2022 6:00,0,68.32,96.28,0.65,70.88,0.31,0.2,80.5,31.33,41.6,4.08,0.02,0.1,19.05,94.84,0.75,88.22,2.57,253.5
5/24/2022 7:00,0,163.5,321.83,3.68,144.25,0.31,0.16,66.79,75.15,145.68,10.34,0.17,0.82,20.26,90.62,0.93,88.28,2.75,252
5/24/2022 8:00,0.2221,281.62,554.28,22.08,218.25,0.35,0.16,53.15,130.88,253.57,18.63,0.47,2.45,21.91,83.21,0.91,88.33,2.28,244.6
5/24/2022 9:00,0.9808,319.65,750.08,14.15,231.88,0.31,0.16,40.11,154.7,343.85,22.86,0.76,4.12,23.35,74.16,0.86,88.34,1.34,222.3
5/24/2022 10:00,5.2871,379.7,884.45,192.72,230.77,0.33,0.16,28.61,179.17,405.2,26.94,1,4.9,24.08,68.44,0.72,88.32,0.94,158.1
5/24/2022 11:00,4.4516,443.83,933,16.41,314.21,0.36,0.16,21.35,206.33,425.23,30.2,1.16,5.9,24.21,67.09,0.53,88.27,1.44,119.9
5/24/2022 12:00,8.1628,443.05,923.35,258.09,266.9,0.36,0.16,22.84,206.55,421.5,30.35,1.16,5.85,23.98,67.7,0.38,88.21,1.85,104.7
5/24/2022 13:00,8.2698,754.5,841.55,355.71,339.42,0.67,0.15,31.87,347.22,385.48,47.07,1.64,8.27,23.67,69.56,0.25,88.17,1.85,99
5/24/2022 14:00,4.5076,476.85,693.38,192.13,266.76,0.5,0.16,44.01,220.53,319.11,30.85,0.93,5.05,23.36,71.62,0.18,88.14,1.56,99.9
5/24/2022 15:00,3.3145,266.8,492.6,281.46,190.16,0.37,0.16,57.28,123.33,227.2,17.33,0.4,2,23.04,74.32,0.15,88.16,1.01,100.3
5/24/2022 16:00,3.2808,137.1,259.05,134.8,132.53,0.32,0.16,71.03,62.92,118.55,8.63,0.11,0.52,22.66,76.7,0.12,88.21,0.39,104.7
5/24/2022 17:00,2.6737,21.88,45.17,12.67,24.76,0.18,0.17,84.82,9.7,19.55,1.36,0.01,0.03,22.07,79.95,0.1,88.24,0.36,252.1
5/24/2022 18:00,2.5267,0,0,0,0,0.0505,0.1685,90,0,0,0,0,0,21.42,80.48,0.09,88.26,0.96,255.5
5/25/2022 6:00,0,45.83,90.03,0,47.55,0.21,0.17,80.54,21.08,39.8,2.79,0.02,0.08,18.44,96.09,3.8,88.45,1.49,294.5
5/25/2022 7:00,0,151.7,305.45,24.94,132.16,0.29,0.16,66.84,70.85,138.65,9.74,0.16,0.8,19.38,92.03,5.51,88.5,1.47,297.6
5/25/2022 8:00,0.194,245.5,532.35,39.84,187.86,0.31,0.16,53.22,115.92,242.97,16.5,0.43,2.25,20.38,86.3,6.04,88.54,0.89,288.2
5/25/2022 9:00,0.738,308.23,723.08,12.56,223.81,0.3,0.16,40.21,147.48,329.78,21.29,0.71,3.9,21.19,81.01,5.23,88.56,1.08,229.1
5/25/2022 10:00,2.387,388.85,857.9,1.67,278.52,0.33,0.16,28.75,186.27,391.01,26.94,1.01,4.95,21.74,78.54,3.57,88.55,2.2,207.4
5/25/2022 11:00,4.2665,493.08,919.95,43.07,344.32,0.4,0.16,21.53,231.78,418.91,33.12,1.29,6.55,22.23,75.78,2.17,88.52,3.27,201
5/25/2022 12:00,5.1876,646.47,904.4,205.75,425.09,0.53,0.16,22.99,298.22,411.65,41.39,1.57,8,22.26,73.99,1.44,88.47,3.97,199.6
5/25/2022 13:00,4.5035,563.03,816.75,96.09,395.85,0.5,0.16,31.96,260.1,372.25,35.63,1.27,6.35,22.04,73.24,1.14,88.41,4.35,201.6
5/25/2022 14:00,1.0665,427.95,661.42,85.51,254.33,0.45,0.16,44.05,197.72,301.73,26.77,0.82,4.5,21.61,74.34,0.92,88.35,4.51,204.5
5/25/2022 15:00,0.2405,224.6,455.33,51.12,161.23,0.31,0.16,57.3,104.87,207.33,14.27,0.34,1.7,21.19,76.54,0.78,88.33,4.39,206.4
5/25/2022 16:00,0.1085,74.22,225.65,38.45,57.72,0.17,0.16,71.03,34.98,101.45,4.72,0.06,0.3,20.65,81.2,0.6,88.35,3.68,206.1
5/25/2022 17:00,2.9607,7.85,37.92,2.3,8.95,0.07,0.17,84.81,3.8,16.64,0.54,0,0,19.61,89.45,0.35,88.39,2.36,206.7
5/25/2022 18:00,3.5083,0,0,0,0,0.0456,0.1678,90,0,0,0,0,0,18.65,93.51,0.21,88.43,2.21,209.6
5/26/2022 6:00,0,75.12,88.6,23.54,77.05,0.35,0.2,80.57,34.1,39.18,4.22,0.02,0.08,17.74,94.97,0.02,88.44,2.29,222
5/26/2022 7:00,0,240.43,301.05,261.04,192.23,0.46,0.17,66.89,110.15,136.35,13.69,0.2,0.98,19.27,89.47,0.01,88.5,2.2,205.6
5/26/2022 8:00,0.8152,435.98,527.92,497.88,284.13,0.55,0.16,53.29,200.2,241.05,25.63,0.6,3.08,21.15,82.64,0.19,88.54,2.51,174.7
5/26/2022 9:00,2.5558,690.62,720.22,904.28,231.16,0.68,0.15,40.31,316.4,328.92,41.14,1.21,6.4,22.92,75.83,1.24,88.53,2.98,150.4
5/26/2022 10:00,7.1113,805.55,854.62,680.92,281.18,0.69,0.15,28.89,368.17,389.92,49.05,1.68,8.52,23.94,71.93,5.1,88.5,3.54,133.4
5/26/2022 11:00,9.2899,859.53,922.38,480.04,328.41,0.7,0.16,21.7,393.55,421,53.37,1.95,10.05,24.13,70.98,8.85,88.44,4.14,125.1
5/26/2022 12:00,8.2307,800.8,911.88,461.85,337.13,0.66,0.16,23.13,366.93,416.53,49.9,1.81,9.23,23.79,72.33,11.65,88.36,4.67,121.8
5/26/2022 13:00,5.3131,677.12,828.95,333.24,331.88,0.6,0.16,32.04,311.25,379.67,42.4,1.43,7.22,22.78,77.64,17.48,88.31,4.89,122.8
5/26/2022 14:00,1.8922,551.42,679.05,241.36,291.98,0.58,0.15,44.1,255.75,312.33,34.03,0.96,5.07,21.99,82.8,20.4,88.28,4.66,126.3
5/26/2022 15:00,0.6877,338.95,477.25,195.43,189.95,0.47,0.14,57.32,157,219.9,20.72,0.44,2.2,21.51,85.92,14.09,88.28,4.32,130.4
5/26/2022 16:00,0.2721,166.32,246.85,88.32,130.53,0.39,0.16,71.02,75.15,112.6,9.71,0.11,0.55,21.13,89.03,5.36,88.31,3.57,134.9
5/26/2022 17:00,3.8465,27.77,42.33,15.65,33.2,0.23,0.17,84.79,12.25,18.6,1.63,0.01,0.03,20.36,93.04,1.38,88.34,2.44,137.8
5/26/2022 18:00,2.9269,0,0,0,0,0.0451,0.1686,90,0,0,0,0,0,19.66,94.58,0.55,88.38,2.23,137.4
5/27/2022 6:00,0,82.75,94.9,103.37,77.25,0.38,0.2,80.61,37.05,41.92,4.43,0.02,0.1,18.66,92.63,22.95,88.38,1.34,225.6
5/27/2022 7:00,0,285.92,313.6,385.41,112.99,0.55,0.14,66.95,131.07,143.18,15.7,0.22,1.1,19.95,89.07,26.19,88.44,1.55,218.2
5/27/2022 8:00,0.7161,473.85,540.58,460.11,172.26,0.6,0.14,53.36,217.75,247.67,27.9,0.64,3.22,21.45,81.36,21.53,88.48,1.29,188.4
5/27/2022 9:00,2.5639,649.53,729.1,453.77,239.29,0.64,0.14,40.41,299.25,333.92,39.85,1.2,6.35,22.42,76.67,13.68,88.47,1.03,168.3
5/27/2022 10:00,5.4355,725.97,861.75,488.67,255.92,0.63,0.16,29.02,332.33,393.9,45.28,1.56,8.07,23.4,72.63,9.47,88.4,0.9,134.5
5/27/2022 11:00,6.9394,745.12,914.47,314.09,340.4,0.61,0.16,21.87,341.29,416.75,46.39,1.7,8.88,24.27,69.82,7.84,88.31,1.15,113
5/27/2022 12:00,7.9242,572.2,901.45,172.87,298.62,0.47,0.16,23.27,264.6,410.91,37.02,1.37,6.95,24.67,68.55,7.84,88.22,1.64,106.7
5/27/2022 13:00,8.5223,429.62,814.9,99.55,220.96,0.38,0.16,32.12,197.27,372.03,28.44,1.03,5.18,24.79,68.3,9.93,88.13,2.06,108.4
5/27/2022 14:00,5.9267,75.45,661.55,10.08,56.1,0.08,0.15,44.14,39.49,302.3,5.77,0.17,0.9,24.64,68.87,13.2,88.08,2.34,116.3
5/27/2022 15:00,5.3308,60.6,456.98,26,42.48,0.08,0.15,57.33,30.7,208.78,4.45,0.1,0.5,24.12,70.96,15.95,88.08,2.53,128.3
5/27/2022 16:00,2.6671,28.52,228.48,15.57,24.37,0.07,0.16,71.02,14.43,103.25,2.06,0.03,0.12,23.25,76.38,16.34,88.13,2.4,138.9
5/27/2022 17:00,2.1594,6.82,38.12,2.18,8.28,0.06,0.17,84.77,3.22,16.75,0.46,0,0,21.79,85.07,12.72,88.19,1.95,145
5/27/2022 18:00,1.5344,0,0,0,0,0.0449,0.1689,90,0,0,0,0,0,20.23,89.22,6.86,88.24,1.9,149.9
5/28/2022 6:00,0,70.12,81.62,56.55,59.36,0.33,0.2,80.65,30.58,35.55,3.74,0.02,0.08,18.44,95.83,0.85,88.21,3.1,236.1
5/28/2022 7:00,0,251.05,283.83,211.37,136.51,0.48,0.08,67,114.52,127.63,13.83,0.19,0.95,19.45,92.95,2.71,88.29,3.1,230.4
5/28/2022 8:00,0.5207,457.3,510.5,321.71,230.62,0.58,0.11,53.44,209.27,231.68,26.44,0.6,3,20.68,88.48,5.11,88.35,2.87,225
5/28/2022 9:00,1.6827,666.42,702.47,469.18,264.15,0.66,0.12,40.51,304.02,319.15,39.38,1.15,6,21.71,83.66,4.3,88.36,2.76,221
5/28/2022 10:00,4.0832,782.62,840.55,478.76,270.18,0.68,0.15,29.16,356.72,381.7,47.42,1.6,8.3,22.64,79.38,5.13,88.32,2.68,212.2
5/28/2022 11:00,5.9386,796.5,930.6,371.36,335.06,0.65,0.17,22.03,365.27,424.96,50.28,1.84,9.6,23.3,75.91,5.56,88.25,2.65,196.7
5/28/2022 12:00,6.4919,715.35,920,352.27,297.06,0.59,0.16,23.4,330.08,420.2,45.58,1.66,8.65,23.57,74.22,5.88,88.15,2.95,179.6
5/28/2022 13:00,7.6504,460.5,834.55,278.38,202.37,0.41,0.16,32.2,215.64,381.68,30.29,1.02,5.25,23.36,75.26,6,88.08,3.66,167.1
5/28/2022 14:00,9.1621,419.38,682.62,233.19,195.79,0.44,0.15,44.18,194.28,312.96,27.42,0.82,4.3,22.5,79.72,6.49,88.06,4.44,159.3
5/28/2022 15:00,6.5372,234.62,479.2,86.31,150.11,0.33,0.16,57.34,106.64,219.65,15.44,0.36,1.8,21.54,85.19,6.81,88.08,4.8,156.3
5/28/2022 16:00,2.8583,133.2,248.27,51.13,95.84,0.31,0.16,71.01,62.3,112.75,8.44,0.1,0.52,20.78,89.07,8.38,88.12,4.52,156.8
5/28/2022 17:00,3.5639,12.75,43.08,5.68,14.49,0.11,0.17,84.75,5.91,18.67,0.85,0,0.03,20.06,91.75,7.63,88.17,4.13,158.8
5/28/2022 18:00,3.5867,0,0,0,0,0.0428,0.1679,90,0,0,0,0,0,19.59,93.29,7.8,88.21,3.88,159.2
5/29/2022 6:00,0,53.92,92.97,0.66,55.93,0.25,0.19,80.7,24.88,40.88,3.34,0.01,0.08,17.81,96.45,3.56,88.29,2.93,238.3
5/29/2022 7:00,0,184.5,310.12,36.44,143.33,0.36,0.16,67.05,83.78,140.55,11.02,0.16,0.8,18.95,93.59,5.12,88.4,2.56,226.3
5/29/2022 8:00,0.2495,363.27,537.4,42.65,251.73,0.46,0.16,53.51,166.97,244.72,22.57,0.53,2.72,20.35,87.92,6.34,88.47,2.69,196.2
5/29/2022 9:00,1.2168,520.8,728.28,64.62,384.49,0.52,0.16,40.61,238.09,331.75,32.7,0.99,5.38,21.16,82.99,8.28,88.49,3.25,173.3
5/29/2022 10:00,3.3116,636.97,861.92,199.95,375.46,0.55,0.16,29.28,290.27,392.15,40.17,1.39,6.8,21.58,79.76,11.77,88.46,3.7,163.8
5/29/2022 11:00,5.1587,659.25,916.83,28.54,471.13,0.54,0.16,22.18,303.88,415.82,42.07,1.52,7.68,21.84,77.22,14.21,88.39,3.86,163.9
5/29/2022 12:00,4.842,632.5,904.53,89.48,433.44,0.52,0.16,23.53,290.43,410.28,40.38,1.45,7.28,22.06,75.02,16.59,88.31,3.74,167.5
5/29/2022 13:00,2.4366,496.2,820.62,205.91,256.71,0.44,0.16,32.27,229.13,372.88,32.01,1.06,5.38,22.16,73.88,19.2,88.24,3.36,170.9
5/29/2022 14:00,2.1066,364.4,671.12,85.13,190.51,0.38,0.16,44.21,169.12,305.43,23.82,0.69,3.67,21.95,74.53,21.76,88.19,2.87,170
5/29/2022 15:00,1.0458,244.3,469,85.77,151.04,0.34,0.16,57.35,111.67,213.5,15.74,0.35,1.75,21.51,76.45,23.25,88.19,2.46,162.7
5/29/2022 16:00,1.4107,131.62,239.65,36.57,99.83,0.31,0.16,71,59.28,107.84,8.08,0.1,0.47,20.88,80.97,22.11,88.23,2.05,155.8
5/29/2022 17:00,2.191,15.12,40.92,3.39,17.27,0.12,0.17,84.73,6.9,17.7,0.97,0,0.03,19.92,87.69,18.11,88.27,1.74,154.2
5/29/2022 18:00,1.978,0,0,0,0,0.0446,0.1685,90,0,0,0,0,0,18.86,90.3,12.27,88.3,1.85,153.3
5/30/2022 6:00,0,64.18,88.15,19.97,57.44,0.3,0.18,80.74,29.12,38.69,3.74,0.02,0.08,17.43,95.97,0.73,88.41,2.72,233.4
5/30/2022 7:00,0,231.62,302.1,116.78,169.42,0.45,0.16,67.11,105.93,136.5,13.49,0.2,0.98,18.87,92.47,0.72,88.47,2.98,230.3
5/30/2022 8:00,0.4942,416.7,527.17,324.42,212.58,0.53,0.16,53.58,189.7,239.37,24.72,0.58,2.97,20.38,86.25,1.54,88.49,2.8,228.9
5/30/2022 9:00,2.4631,645.1,717.62,355.56,305.2,0.64,0.14,40.7,294.05,326.15,38.55,1.15,6.2,21.84,78.84,3.82,88.47,2.67,227
5/30/2022 10:00,4.7481,712.28,852.55,240.29,358.38,0.62,0.16,29.41,324.66,386.87,44.03,1.51,7.53,22.89,73.32,6.36,88.42,2.58,218.6
5/30/2022 11:00,5.3918,739.72,907.05,225.04,337.86,0.6,0.16,22.33,337.23,410.5,45.7,1.65,8.48,23.38,70.64,9.24,88.35,2.66,199.8
5/30/2022 12:00,6.498,684.4,896.97,229.92,350.04,0.56,0.16,23.65,312.82,406.3,42.77,1.54,7.8,23.6,69.46,11.92,88.28,3.04,181.1
5/30/2022 13:00,3.1056,538.67,810.6,318.65,233.76,0.48,0.15,32.34,246.2,367.8,33.81,1.13,5.72,23.1,71.3,12.75,88.23,3.65,165.4
5/30/2022 14:00,2.9924,435.1,657.8,78.02,231.69,0.46,0.16,44.24,201.23,298.87,26.9,0.78,4.15,22.42,74.95,11.3,88.21,4.32,156.1
5/30/2022 15:00,2.6437,198.15,453.8,25.65,164.52,0.28,0.16,57.36,93.4,205.87,12.22,0.26,1.3,21.65,78.73,8.47,88.22,4.71,151.6
5/30/2022 16:00,0.7018,117.22,226.12,17.32,96.01,0.27,0.16,70.99,55.42,101.45,6.79,0.08,0.38,20.77,83.15,6.37,88.27,4.57,148.5
5/30/2022 17:00,2.85141,27.33,37.95,5.78,30.33,0.22,0.19,84.71,11.9,16.67,1.44,0.01,0.03,19.76,88.5,4.66,88.33,3.54,148.1
5/30/2022 18:00,3.0794,0,0,0,0,0.0431,0.1689,90,0,0,0,0,0,18.86,91.53,2.74,88.37,2.88,153.2
5/31/2022 6:00,0,79.38,80.47,54.54,71.46,0.37,0.2,80.79,34.42,34.92,4.1,0.02,0.08,18.28,92.03,0.26,88.34,1.94,166.3
5/31/2022 7:00,0,278.25,281.08,242.32,187.34,0.54,0.08,67.16,123.98,125.25,14.44,0.19,0.95,20.56,84.46,0.71,88.39,2.5,153.4
5/31/2022 8:00,0.7066,507.83,508.05,461.5,211.17,0.65,0.1,53.65,228.55,228.5,28.1,0.61,3.03,22.07,76.81,1.69,88.42,3.32,139.2
5/31/2022 9:00,2.354,686.22,700.05,474.17,307.3,0.68,0.12,40.8,309.9,315.22,39.74,1.14,5.85,23.4,70.5,1.96,88.41,3.86,133.2
5/31/2022 10:00,8.08694,834.1,840.33,578.5,330.98,0.72,0.14,29.53,377.63,379.07,49.72,1.64,8.68,24.3,66.57,2.44,88.36,4.31,130.3
5/31/2022 11:00,11.5597,880.5,928.08,483.28,331.82,0.72,0.16,22.48,401.34,421.27,54.63,1.95,10.38,24.7,65.25,2.55,88.28,4.66,129.4
5/31/2022 12:00,9.7578,783.6,917.55,344.43,341.46,0.65,0.16,23.76,358.12,417.18,49.08,1.76,9.1,24.72,65.59,2.16,88.19,4.84,129.6
5/31/2022 13:00,9.099,622.33,833.25,382.29,266.47,0.56,0.16,32.4,283.67,379.85,39.53,1.32,6.72,24.56,66.43,1.59,88.11,4.8,130.2
5/31/2022 14:00,9.8967,525.28,682.97,259.82,281.03,0.55,0.15,44.27,242.98,312.57,32.68,0.93,4.9,24.22,67.62,0.89,88.05,4.61,131.2
5/31/2022 15:00,8.8361,334.67,481.3,191.13,197.28,0.47,0.15,57.36,156.17,220.85,20.54,0.43,2.15,23.67,69.26,0.68,88.04,4.32,131.8
5/31/2022 16:00,7.4398,163.8,250.93,152.89,97.93,0.38,0.14,70.97,76.47,114.58,9.73,0.11,0.55,22.74,72.64,0.32,88.06,3.86,133.2
5/31/2022 17:00,4.0295,28.45,44.62,21.66,30.28,0.23,0.19,84.68,12.55,19.48,1.51,0.01,0.03,21.04,83.14,0.18,88.12,2.53,136.4
5/31/2022 18:00,4.2218,0,0,0,0,0.0455,0.1692,90,0,0,0,0,0,19.17,89.7,0.1,88.17,2.33,141.1
6/1/2022 6:00,0,78.05,95.45,133.23,63.8,0.37,0.19,80.83,34.67,41.9,4.14,0.02,0.08,18.47,92.15,0.66,88.18,2.09,170.9
6/1/2022 7:00,0,251.45,314.85,209.32,171.88,0.49,0.16,67.22,115.15,142.6,14.48,0.2,1,20.32,84.93,3.16,88.24,2.79,165.7
6/1/2022 8:00,0.8549,473.58,538.22,338.07,227.54,0.6,0.12,53.73,217.12,244.86,27.79,0.62,3.15,21.83,78.28,8.27,88.26,3.62,164
6/1/2022 9:00,2.4848,700.78,728.75,566.09,243.18,0.7,0.13,40.89,320.92,331.81,42.19,1.22,6.28,23.06,74.81,9.67,88.26,4.47,165.9
6/1/2022 10:00,8.0539,781.75,860.9,459.58,314.21,0.68,0.14,29.65,357.05,391.78,48.55,1.64,8.35,24.01,71.63,10.36,88.21,5.16,164
6/1/2022 11:00,10.0211,781.28,911.65,250.7,369.97,0.64,0.15,22.62,355.12,413.63,48.03,1.73,8.85,24.58,69.4,8.78,88.15,5.57,159.8
6/1/2022 12:00,9.4686,722.08,899.67,219.57,348.75,0.6,0.15,23.87,330.63,408.57,44.84,1.6,8.15,24.74,68.19,5.98,88.07,5.7,154.4
6/1/2022 13:00,10.433,566.6,814.05,215.29,278.97,0.51,0.14,32.46,262.8,370.43,35.73,1.19,6.05,24.64,67.92,3.4,88,5.71,149.9
6/1/2022 14:00,9.5632,373.27,661.7,248.84,161.13,0.39,0.12,44.29,176.33,302,24.12,0.68,3.55,24.4,68.31,2.48,87.95,5.52,146.7
6/1/2022 15:00,8.2894,224.07,463,91.21,152.8,0.31,0.15,57.36,105,210.63,14.12,0.31,1.52,23.92,69.47,1.94,87.95,5.15,144.8
6/1/2022 16:00,5.83692,57.05,236.43,43.04,39.76,0.13,0.15,70.95,28.12,106.23,3.42,0.04,0.17,23.07,72.52,1.21,87.99,4.49,145.4
6/1/2022 17:00,4.1799,8.62,40.97,3.87,9.93,0.07,0.17,84.65,4.06,17.72,0.56,0,0,21.33,82.65,0.57,88.05,2.82,149.5
6/1/2022 18:00,3.03891,0,0,0,0,0.0493,0.1707,90,0,0,0,0,0,19.47,88.32,0.16,88.08,2.58,157.4
6/2/2022 6:00,0,78.03,82.15,76.47,81.7,0.37,0.2,80.88,34.3,35.95,4.1,0.02,0.08,19.39,94.2,43.73,88.08,3.83,178.4
6/2/2022 7:00,0,267.33,287.38,367.3,136.56,0.52,0.17,67.28,120.32,129.05,14.39,0.2,0.98,19.99,92.36,55.62,88.14,4.85,168.7
6/2/2022 8:00,2.8606,490.7,508.9,423.47,191.06,0.63,0.1,53.8,223.63,231.29,27.86,0.62,3.08,20.81,89.83,58.56,88.19,6.69,155.3
6/2/2022 9:00,3.8285,629.22,705.35,528.53,215.15,0.63,0.12,40.98,286.37,320.85,37.58,1.09,5.68,21.26,84.92,51.4,88.21,8.48,144.9
6/2/2022 10:00,5.0675,783.4,841.15,436.32,318.45,0.68,0.13,29.77,357.1,381.9,47.46,1.6,8.23,21.33,80.33,37.54,88.21,8.96,140.3
6/2/2022 11:00,6.2541,799,926.8,352.3,346.7,0.65,0.15,22.75,366.15,422.01,50.26,1.84,9.52,21.41,77.09,19.73,88.2,8.5,141.5
6/2/2022 12:00,8.8498,727.53,918.83,365.93,351.59,0.6,0.15,23.97,333.9,418.55,46.67,1.69,8.68,22.33,72.41,7.96,88.14,8.02,145
6/2/2022 13:00,9.9519,512,837.92,329.15,206.44,0.46,0.14,32.51,237.9,382.39,33.3,1.12,5.78,23.01,69.37,3.07,88.06,7.67,146.8
6/2/2022 14:00,10.2557,416.42,691.1,180.62,234.46,0.44,0.14,44.31,195.35,316.28,26.94,0.78,4.12,23.05,69.01,1.22,88,7.18,148.5
6/2/2022 15:00,7.898,255.12,492.35,232.01,146.15,0.36,0.13,57.36,118.53,225.75,16.35,0.37,1.83,22.7,69.87,0.41,87.98,6.4,151.4
6/2/2022 16:00,6.125,65.68,263.17,61.91,44.24,0.15,0.17,70.93,30.81,119.88,3.88,0.04,0.22,22.02,72.62,0.06,87.99,5.24,155.9
6/2/2022 17:00,4.6521,26.75,48.83,15.18,29.91,0.22,0.17,84.63,11.69,21,1.44,0.01,0.03,20.33,82.92,0,88.03,3.15,163.4
6/2/2022 18:00,3.08691,0,0,0,0,0.0491,0.1704,90,0,0,0,0,0,18.56,89.21,0,88.05,2.78,173
6/3/2022 6:00,0,90.5,98.1,159.45,60.86,0.43,0.19,80.93,40.12,43.6,4.43,0.02,0.08,19.86,83.84,3.03,88.18,6.66,157.8
6/3/2022 7:00,0,259.65,321.3,326.53,125.48,0.51,0.14,67.33,119.3,147.75,14.64,0.19,0.93,20.77,79.83,2.56,88.25,7.46,154.4
6/3/2022 8:00,1.6603,516.85,544.92,555.35,162.27,0.66,0.14,53.87,239.27,251.1,30.41,0.65,3.22,21.82,72.97,1.64,88.3,8.43,153.1
6/3/2022 9:00,4.5156,683.15,732.15,563.47,215.18,0.68,0.14,41.07,315.3,336.02,41.96,1.19,6.15,22.69,67.5,1.03,88.31,9,154.1
6/3/2022 10:00,5.8182,673.47,863.28,480.88,227.76,0.59,0.14,29.88,307.4,394.75,42.9,1.42,7.18,23.23,66.04,1.2,88.29,9.02,155.9
6/3/2022 11:00,7.7594,798.47,926.38,296.06,386.98,0.65,0.15,22.88,366.44,422.52,50.78,1.79,9.05,23.44,65.52,0.69,88.25,8.78,157.5
6/3/2022 12:00,9.98574,779.62,918.25,395.64,338.87,0.65,0.15,24.07,356.77,418.78,49.62,1.73,8.77,23.62,64.67,0.36,88.19,8.3,158
6/3/2022 13:00,11.8365,665.05,838.35,590.76,154.07,0.6,0.14,32.56,302.17,382.87,41.55,1.33,6.82,23.65,63.99,0.16,88.13,7.73,157.6
6/3/2022 14:00,10.5468,606.67,693.35,429.1,241.57,0.64,0.14,44.32,279.67,317.43,37.17,1,5.2,23.4,64.15,0.07,88.09,7.06,156.7
6/3/2022 15:00,8.0779,449.45,495.38,509.07,146.03,0.63,0.14,57.35,207.6,227.52,26.15,0.51,2.53,22.88,65.05,0.02,88.08,6.26,155.9
6/3/2022 16:00,7.6691,253.65,266.27,473.25,100.02,0.59,0.14,70.91,116.15,121.72,13.14,0.13,0.65,22.05,67.6,0,88.11,5.19,155.9
6/3/2022 17:00,7.4391,49.97,50.55,117.26,33.79,0.4,0.21,84.6,21.5,21.77,2.4,0.01,0.03,20.16,79.01,0,88.14,3.14,157.8
6/3/2022 18:00,4.67011,0,0,0,0,0.049,0.1703,90,0,0,0,0,0,18.24,86.68,0,88.16,2.79,161.6
6/4/2022 6:00,0,90.7,102.32,237.26,51.87,0.44,0.19,80.98,39.98,45.15,4.4,0.02,0.08,19.32,91.68,1.23,88.19,6.15,176.3
6/4/2022 7:00,0,304.58,329.62,465.68,116.44,0.6,0.15,67.39,139.67,150.97,16.53,0.2,1.02,21.23,82.46,1.27,88.25,6.72,167.7
6/4/2022 8:00,2.0687,550.42,554.47,731.66,118.49,0.71,0.14,53.94,253.55,254.13,31.94,0.67,3.3,22.53,72.01,1.46,88.28,8.02,156.8
6/4/2022 9:00,4.6061,691.5,741.97,503.58,276.53,0.69,0.14,41.16,317.81,338.82,42.32,1.19,6.18,23.17,67.71,1.11,88.29,8.18,153.1
